"Query","Entrez","Symbol","Name","Comment"
"Smarca4","20586","Smarca4","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4","1"
"Bcl2l10","12049","Bcl2l10","Bcl2-like 10","1"
"Gnb5","14697","Gnb5","guanine nucleotide binding protein (G protein), beta 5","1"
"Ldlr","16835","Ldlr","low density lipoprotein receptor","1"
"Kank2","235041","Kank2","KN motif and ankyrin repeat domains 2","1"
"Dock6","319899","Dock6","dedicator of cytokinesis 6","1"
"Polr2m","28015","Polr2m","polymerase (RNA) II (DNA directed) polypeptide M","1"
"Rab27a","11891","Rab27a","RAB27A, member RAS oncogene family","1"
"Aqp9","64008","Aqp9","aquaporin 9","1"
"Lipc","15450","Lipc","lipase, hepatic","1"
"Sltm","66660","Sltm","SAFB-like, transcription modulator","1"
"Rsl24d1","225215","Rsl24d1","ribosomal L24 domain containing 1","1"
"Nedd4","17999","Nedd4","neural precursor cell expressed, developmentally down-regulated 4","1"
"Rnf111","93836","Rnf111","ring finger 111","1"
"Ccnb2","12442","Ccnb2","cyclin B2","1"
"Myo1e","71602","Myo1e","myosin IE","1"
"Mns1","17427","Mns1","meiosis-specific nuclear structural protein 1","1"
"Fam81a","76886","Fam81a","family with sequence similarity 81, member A","1"
"Gcnt3","72077","Gcnt3","glucosaminyl (N-acetyl) transferase 3, mucin type","1"
"Tcf12","21406","Tcf12","transcription factor 12","1"
"Anxa2","12306","Anxa2","annexin A2","1"
"Cgnl1","68178","Cgnl1","cingulin-like 1","1"
"Ice2","NA","NA","NA","0"
"Rora","19883","Rora","RAR-related orphan receptor alpha","1"
"Rp9","55934","Rp9","retinitis pigmentosa 9 (human)","1"
"Itga11","319480","Itga11","integrin alpha 11","1"
"Fem1b","14155","Fem1b","feminization 1 homolog b (C. elegans)","1"
"Cln6","76524","Cln6","ceroid-lipofuscinosis, neuronal 6","1"
"Calml4","75600","Calml4","calmodulin-like 4","1"
"Anp32a","11737","Anp32a","acidic (leucine-rich) nuclear phosphoprotein 32 family, member A","1"
"Irak1bp1","65099","Irak1bp1","interleukin-1 receptor-associated kinase 1 binding protein 1","1"
"Glce","93683","Glce","glucuronyl C5-epimerase","1"
"Phip","83946","Phip","pleckstrin homology domain interacting protein","1"
"Kif23","71819","Kif23","kinesin family member 23","1"
"Ankk1","244859","Ankk1","ankyrin repeat and kinase domain containing 1","1"
"Lca5","75782","Lca5","Leber congenital amaurosis 5 (human)","1"
"Drd2","13489","Drd2","dopamine receptor D2","1"
"Sh3bgrl2","212531","Sh3bgrl2","SH3 domain binding glutamic acid-rich protein like 2","1"
"Elovl4","83603","Elovl4","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4","1"
"Bckdhb","12040","Bckdhb","branched chain ketoacid dehydrogenase E1, beta polypeptide","1"
"Zw10","26951","Zw10","ZW10 homolog (Drosophila), centromere/kinetochore protein","1"
"Fam46a","212943","Fam46a","family with sequence similarity 46, member A","1"
"Usp28","235323","Usp28","ubiquitin specific peptidase 28","1"
"Tmprss5","80893","Tmprss5","transmembrane protease, serine 5 (spinesin)","1"
"Htr3a","15561","Htr3a","5-hydroxytryptamine (serotonin) receptor 3A","1"
"Nnmt","18113","Nnmt","nicotinamide N-methyltransferase","1"
"Cyp19a1","13075","Cyp19a1","cytochrome P450, family 19, subfamily a, polypeptide 1","1"
"Paqr5","74090","Paqr5","progestin and adipoQ receptor family member V","1"
"Idh3a","67834","Idh3a","isocitrate dehydrogenase 3 (NAD+) alpha","1"
"Tle3","21887","Tle3","transducin-like enhancer of split 3, homolog of Drosophila E(spl)","1"
"Acsbg1","94180","Acsbg1","acyl-CoA synthetase bubblegum family member 1","1"
"Dnaja4","58233","Dnaja4","DnaJ (Hsp40) homolog, subfamily A, member 4","1"
"Imp3","102462","Imp3","IMP3, U3 small nucleolar ribonucleoprotein, homolog (yeast)","1"
"Thsd4","207596","Thsd4","thrombospondin, type I, domain containing 4","1"
"Ptpn9","56294","Ptpn9","protein tyrosine phosphatase, non-receptor type 9","1"
"Crabp1","12903","Crabp1","cellular retinoic acid binding protein I","1"
"Nr2e3","23958","Nr2e3","nuclear receptor subfamily 2, group E, member 3","1"
"Ireb2","64602","Ireb2","iron responsive element binding protein 2","1"
"Pkm","NA","NA","NA","0"
"Man2c1","73744","Man2c1","mannosidase, alpha, class 2C, member 1","1"
"Celf6","76183","Celf6","CUGBP, Elav-like family member 6","1"
"Neil1","72774","Neil1","nei endonuclease VIII-like 1 (E. coli)","1"
"Commd4","66199","Commd4","COMM domain containing 4","1"
"1700017B05Rik","74211","1700017B05Rik","RIKEN cDNA 1700017B05 gene","1"
"Psma4","26441","Psma4","proteasome (prosome, macropain) subunit, alpha type 4","1"
"Chrna3","110834","Chrna3","cholinergic receptor, nicotinic, alpha polypeptide 3","1"
"Fam219b","NA","NA","NA","0"
"Mpi","110119","Mpi","mannose phosphate isomerase","1"
"Ube2q2","109161","Ube2q2","ubiquitin-conjugating enzyme E2Q (putative) 2","1"
"Ulk3","71742","Ulk3","unc-51-like kinase 3 (C. elegans)","1"
"Fbxo22","71999","Fbxo22","F-box protein 22","1"
"Cyp1a2","13077","Cyp1a2","cytochrome P450, family 1, subfamily a, polypeptide 2","1"
"Nrg4","83961","Nrg4","neuregulin 4","1"
"Csk","12988","Csk","c-src tyrosine kinase","1"
"AI118078","244886","AI118078","expressed sequence AI118078","1"
"Etfa","110842","Etfa","electron transferring flavoprotein, alpha polypeptide","1"
"Cyp1a1","13076","Cyp1a1","cytochrome P450, family 1, subfamily a, polypeptide 1","1"
"Clk3","102414","Clk3","CDC-like kinase 3","1"
"Isl2","104360","Isl2","insulin related protein 2 (islet 2)","1"
"Rcn2","26611","Rcn2","reticulocalbin 2","1"
"Pstpip1","19200","Pstpip1","proline-serine-threonine phosphatase-interacting protein 1","1"
"Cyp11a1","13070","Cyp11a1","cytochrome P450, family 11, subfamily a, polypeptide 1","1"
"Tspan3","56434","Tspan3","tetraspanin 3","1"
"Stra6","20897","Stra6","stimulated by retinoic acid gene 6","1"
"Tmem30a","69981","Tmem30a","transmembrane protein 30A","1"
"Hmg20a","66867","Hmg20a","high mobility group 20A","1"
"Cox7a2","12866","Cox7a2","cytochrome c oxidase, subunit VIIa 2","1"
"Col12a1","12816","Col12a1","collagen, type XII, alpha 1","1"
"Stoml1","69106","Stoml1","stomatin-like 1","1"
"Loxl1","16949","Loxl1","lysyl oxidase-like 1","1"
"Nptn","20320","Nptn","neuroplastin","1"
"Hcn4","330953","Hcn4","hyperpolarization-activated, cyclic nucleotide-gated K+ 4","1"
"Neo1","18007","Neo1","neogenin","1"
"Mto1","68291","Mto1","mitochondrial translation optimization 1 homolog (S. cerevisiae)","1"
"Impg1","63859","Impg1","interphotoreceptor matrix proteoglycan 1","1"
"Mb21d1","NA","NA","NA","0"
"Ooep","67968","Ooep","oocyte expressed protein homolog (dog)","1"
"Gsta4","14860","Gsta4","glutathione S-transferase, alpha 4","1"
"Elovl5","68801","Elovl5","ELOVL family member 5, elongation of long chain fatty acids (yeast)","1"
"Gclc","14629","Gclc","glutamate-cysteine ligase, catalytic subunit","1"
"Lrrc1","214345","Lrrc1","leucine rich repeat containing 1","1"
"Tmed3","66111","Tmed3","transmembrane emp24 domain containing 3","1"
"Mlip","NA","NA","NA","0"
"Rasgrf1","19417","Rasgrf1","RAS protein-specific guanine nucleotide-releasing factor 1","1"
"Tinag","26944","Tinag","tubulointerstitial nephritis antigen","1"
"Fam83b","208994","Fam83b","family with sequence similarity 83, member B","1"
"Ctsh","13036","Ctsh","cathepsin H","1"
"Hcrtr2","387285","Hcrtr2","hypocretin (orexin) receptor 2","1"
"Adamts7","108153","Adamts7","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 7","1"
"Tpm1","22003","Tpm1","tropomyosin 1, alpha","1"
"Zic1","22771","Zic1","zinc finger protein of the cerebellum 1","1"
"Plscr1","22038","Plscr1","phospholipid scramblase 1","1"
"Lactb","80907","Lactb","lactamase, beta","1"
"Plscr2","18828","Plscr2","phospholipid scramblase 2","1"
"Car12","76459","Car12","carbonic anyhydrase 12","1"
"Plod2","26432","Plod2","procollagen lysine, 2-oxoglutarate 5-dioxygenase 2","1"
"Aph1b","208117","Aph1b","anterior pharynx defective 1b homolog (C. elegans)","1"
"Usp3","235441","Usp3","ubiquitin specific peptidase 3","1"
"Plscr4","235527","Plscr4","phospholipid scramblase 4","1"
"Dapk2","13143","Dapk2","death-associated protein kinase 2","1"
"Fam96a","68250","Fam96a","family with sequence similarity 96, member A","1"
"Snx1","56440","Snx1","sorting nexin 1","1"
"Ppib","19035","Ppib","peptidylprolyl isomerase B","1"
"Csnk1g1","214897","Csnk1g1","casein kinase 1, gamma 1","1"
"Trip4","56404","Trip4","thyroid hormone receptor interactor 4","1"
"Rbpms2","71973","Rbpms2","RNA binding protein with multiple splicing 2","1"
"Spg21","27965","Spg21","spastic paraplegia 21 homolog (human)","1"
"Parp16","214424","Parp16","poly (ADP-ribose) polymerase family, member 16","1"
"Dpp8","74388","Dpp8","dipeptidylpeptidase 8","1"
"Igdcc3","19289","Igdcc3","immunoglobulin superfamily, DCC subclass, member 3","1"
"Dis3l","213550","Dis3l","DIS3 mitotic control homolog (S. cerevisiae)-like","1"
"Tipin","66131","Tipin","timeless interacting protein","1"
"Snapc5","330959","Snapc5","small nuclear RNA activating complex, polypeptide 5","1"
"Rpl4","67891","Rpl4","ribosomal protein L4","1"
"Zwilch","68014","Zwilch","Zwilch, kinetochore associated, homolog (Drosophila)","1"
"Lctl","235435","Lctl","lactase-like","1"
"Smad3","17127","Smad3","MAD homolog 3 (Drosophila)","1"
"2300009A05Rik","69478","2300009A05Rik","RIKEN cDNA 2300009A05 gene","1"
"Pias1","56469","Pias1","protein inhibitor of activated STAT 1","1"
"U2surp","NA","NA","NA","0"
"Atr","245000","Atr","ataxia telangiectasia and Rad3 related","1"
"Xrn1","24127","Xrn1","5'-3' exoribonuclease 1","1"
"Tfdp2","211586","Tfdp2","transcription factor Dp 2","1"
"Atp1b3","11933","Atp1b3","ATPase, Na+/K+ transporting, beta 3 polypeptide","1"
"Rasa2","114713","Rasa2","RAS p21 protein activator 2","1"
"Ube2cbp","70348","Ube2cbp","ubiquitin-conjugating enzyme E2C binding protein","1"
"Rwdd2a","69519","Rwdd2a","RWD domain containing 2A","1"
"Me1","17436","Me1","malic enzyme 1, NADP(+)-dependent, cytosolic","1"
"Tbx18","76365","Tbx18","T-box18","1"
"Nt5e","23959","Nt5e","5' nucleotidase, ecto","1"
"Snx14","244962","Snx14","sorting nexin 14","1"
"Syncrip","56403","Syncrip","synaptotagmin binding, cytoplasmic RNA interacting protein","1"
"Zfp949","71640","Zfp949","zinc finger protein 949","1"
"Crtap","56693","Crtap","cartilage associated protein","1"
"Cmtm6","67213","Cmtm6","CKLF-like MARVEL transmembrane domain containing 6","1"
"Dync1li1","235661","Dync1li1","dynein cytoplasmic 1 light intermediate chain 1","1"
"Cmtm7","102545","Cmtm7","CKLF-like MARVEL transmembrane domain containing 7","1"
"Stt3b","68292","Stt3b","STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)","1"
"Tgfbr2","21813","Tgfbr2","transforming growth factor, beta receptor II","1"
"Eomes","13813","Eomes","eomesodermin homolog (Xenopus laevis)","1"
"Slc25a36","192287","Slc25a36","solute carrier family 25, member 36","1"
"Trim42","78911","Trim42","tripartite motif-containing 42","1"
"Clstn2","64085","Clstn2","calsyntenin 2","1"
"Rbp2","19660","Rbp2","retinol binding protein 2, cellular","1"
"Nmnat3","74080","Nmnat3","nicotinamide nucleotide adenylyltransferase 3","1"
"Copb2","50797","Copb2","coatomer protein complex, subunit beta 2 (beta prime)","1"
"Mrps22","64655","Mrps22","mitochondrial ribosomal protein S22","1"
"Pik3cb","74769","Pik3cb","phosphatidylinositol 3-kinase, catalytic, beta polypeptide","1"
"Faim","23873","Faim","Fas apoptotic inhibitory molecule","1"
"Armc8","74125","Armc8","armadillo repeat containing 8","1"
"Dbr1","83703","Dbr1","debranching enzyme homolog 1 (S. cerevisiae)","1"
"Mras","17532","Mras","muscle and microspikes RAS","1"
"Cldn18","56492","Cldn18","claudin 18","1"
"Nck1","17973","Nck1","non-catalytic region of tyrosine kinase adaptor protein 1","1"
"Cdc25a","12530","Cdc25a","cell division cycle 25 homolog A (S. pombe)","1"
"Nme6","54369","Nme6","non-metastatic cells 6, protein expressed in (nucleoside-diphosphate kinase)","1"
"Map4","NA","NA","NA","0"
"Dhx30","72831","Dhx30","DEAH (Asp-Glu-Ala-His) box polypeptide 30","1"
"Smarcc1","20588","Smarcc1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1","1"
"Cspg5","29873","Cspg5","chondroitin sulfate proteoglycan 5","1"
"Ngp","18054","Ngp","neutrophilic granule protein","1"
"Scap","235623","Scap","SREBF chaperone","1"
"Ptgs2","19225","Ptgs2","prostaglandin-endoperoxide synthase 2","1"
"Kif9","16578","Kif9","kinesin family member 9","1"
"Nradd","67169","Nradd","neurotrophin receptor associated death domain","1"
"Pth1r","19228","Pth1r","parathyroid hormone 1 receptor","1"
"Prss44","73336","Prss44","protease, serine, 44","1"
"Tdgf1","21667","Tdgf1","teratocarcinoma-derived growth factor 1","1"
"Lrrc2","74249","Lrrc2","leucine rich repeat containing 2","1"
"Ltf","17002","Ltf","lactotransferrin","1"
"Lrrfip2","71268","Lrrfip2","leucine rich repeat (in FLII) interacting protein 2","1"
"Mlh1","17350","Mlh1","mutL homolog 1 (E. coli)","1"
"Dclk3","245038","Dclk3","doublecortin-like kinase 3","1"
"Trib1","211770","Trib1","tribbles homolog 1 (Drosophila)","1"
"Stac","20840","Stac","src homology three (SH3) and cysteine rich domain","1"
"Arpp21","74100","Arpp21","cyclic AMP-regulated phosphoprotein, 21","1"
"Pdcd6ip","18571","Pdcd6ip","programmed cell death 6 interacting protein","1"
"Fbxl2","72179","Fbxl2","F-box and leucine-rich repeat protein 2","1"
"Myd88","17874","Myd88","myeloid differentiation primary response gene 88","1"
"Scn5a","20271","Scn5a","sodium channel, voltage-gated, type V, alpha","1"
"Wdr48","67561","Wdr48","WD repeat domain 48","1"
"Gorasp1","74498","Gorasp1","golgi reassembly stacking protein 1","1"
"Ttc21a","74052","Ttc21a","tetratricopeptide repeat domain 21A","1"
"Csrnp1","215418","Csrnp1","cysteine-serine-rich nuclear protein 1","1"
"Mobp","17433","Mobp","myelin-associated oligodendrocytic basic protein","1"
"Rpsa","16785","Rpsa","ribosomal protein SA","1"
"Slc25a38","208638","Slc25a38","solute carrier family 25, member 38","1"
"Hhatl","74770","Hhatl","hedgehog acyltransferase-like","1"
"Nktr","18087","Nktr","natural killer tumor recognition sequence","1"
"Deb1","26901","Deb1","differentially expressed in B16F10 1","1"
"Pccb","66904","Pccb","propionyl Coenzyme A carboxylase, beta polypeptide","1"
"Vipr1","22354","Vipr1","vasoactive intestinal peptide receptor 1","1"
"Lyzl4","69032","Lyzl4","lysozyme-like 4","1"
"Amotl2","56332","Amotl2","angiomotin-like 2","1"
"Cck","12424","Cck","cholecystokinin","1"
"Cep63","28135","Cep63","centrosomal protein 63","1"
"Trak1","67095","Trak1","trafficking protein, kinesin binding 1","1"
"Ephb1","270190","Ephb1","Eph receptor B1","1"
"Abhd5","67469","Abhd5","abhydrolase domain containing 5","1"
"Ryk","20187","Ryk","receptor-like tyrosine kinase","1"
"Slco2a1","24059","Slco2a1","solute carrier organic anion transporter family, member 2a1","1"
"Rab6b","270192","Rab6b","RAB6B, member RAS oncogene family","1"
"1110059G10Rik","66202","1110059G10Rik","RIKEN cDNA 1110059G10 gene","1"
"Srprb","20818","Srprb","signal recognition particle receptor, B subunit","1"
"Trf","22041","Trf","transferrin","1"
"Topbp1","235559","Topbp1","topoisomerase (DNA) II binding protein 1","1"
"Bfsp2","107993","Bfsp2","beaded filament structural protein 2, phakinin","1"
"Uba5","66663","Uba5","ubiquitin-like modifier activating enzyme 5","1"
"Nphp3","74025","Nphp3","nephronophthisis 3 (adolescent)","1"
"Dnajc13","235567","Dnajc13","DnaJ (Hsp40) homolog, subfamily C, member 13","1"
"Acpp","56318","Acpp","acid phosphatase, prostate","1"
"Gnai2","14678","Gnai2","guanine nucleotide binding protein (G protein), alpha inhibiting 2","1"
"Mrpl3","94062","Mrpl3","mitochondrial ribosomal protein L3","1"
"Cpne4","74020","Cpne4","copine IV","1"
"Nudt16","75686","Nudt16","nudix (nucleoside diphosphate linked moiety X)-type motif 16","1"
"1700080E11Rik","73532","1700080E11Rik","RIKEN cDNA 1700080E11 gene","1"
"Aste1","66595","Aste1","asteroid homolog 1 (Drosophila)","1"
"Atp2c1","235574","Atp2c1","ATPase, Ca++-sequestering","1"
"Pik3r4","75669","Pik3r4","phosphatidylinositol 3 kinase, regulatory subunit, polypeptide 4, p150","1"
"Col6a4","68553","Col6a4","collagen, type VI, alpha 4","1"
"Manf","74840","Manf","mesencephalic astrocyte-derived neurotrophic factor","1"
"Mapkapk3","102626","Mapkapk3","mitogen-activated protein kinase-activated protein kinase 3","1"
"Cish","12700","Cish","cytokine inducible SH2-containing protein","1"
"Hemk1","69536","Hemk1","HemK methyltransferase family member 1","1"
"Rbm5","83486","Rbm5","RNA binding motif protein 5","1"
"Rbm6","19654","Rbm6","RNA binding motif protein 6","1"
"Mon1a","72825","Mon1a","MON1 homolog A (yeast)","1"
"Mst1r","19882","Mst1r","macrophage stimulating 1 receptor (c-met-related tyrosine kinase)","1"
"Traip","22036","Traip","TRAF-interacting protein","1"
"Bsn","12217","Bsn","bassoon","1"
"Apeh","235606","Apeh","acylpeptide hydrolase","1"
"Mst1","15235","Mst1","macrophage stimulating 1 (hepatocyte growth factor-like)","1"
"Amigo3","320844","Amigo3","adhesion molecule with Ig like domain 3","1"
"Ip6k1","27399","Ip6k1","inositol hexaphosphate kinase 1","1"
"Cdhr4","69398","Cdhr4","cadherin-related family member 4","1"
"Uba7","74153","Uba7","ubiquitin-like modifier activating enzyme 7","1"
"Nckipsd","80987","Nckipsd","NCK interacting protein with SH3 domain","1"
"Ip6k2","76500","Ip6k2","inositol hexaphosphate kinase 2","1"
"Prkar2a","19087","Prkar2a","protein kinase, cAMP dependent regulatory, type II alpha","1"
"Slc25a20","57279","Slc25a20","solute carrier family 25 (mitochondrial carnitine/acylcarnitine translocase), member 20","1"
"Qars","97541","Qars","glutaminyl-tRNA synthetase","1"
"Nicn1","66257","Nicn1","nicolin 1","1"
"Amt","434437","Amt","aminomethyltransferase","1"
"Klhdc8b","78267","Klhdc8b","kelch domain containing 8B","1"
"1700102P08Rik","112418","1700102P08Rik","RIKEN cDNA 1700102P08 gene","1"
"Usp4","22258","Usp4","ubiquitin specific peptidase 4 (proto-oncogene)","1"
"Nt5m","103850","Nt5m","5',3'-nucleotidase, mitochondrial","1"
"Srek1","218543","Srek1","splicing regulatory glutamine/lysine-rich protein 1","1"
"Oas1d","100535","Oas1d","2'-5' oligoadenylate synthetase 1D","1"
"Eml4","78798","Eml4","echinoderm microtubule associated protein like 4","1"
"Thsd7a","330267","Thsd7a","thrombospondin, type I, domain containing 7A","1"
"Flcn","216805","Flcn","folliculin","1"
"Atxn2l","233871","Atxn2l","ataxin 2-like","1"
"Chsy1","269941","Chsy1","chondroitin sulfate synthase 1","1"
"Gpr19","14760","Gpr19","G protein-coupled receptor 19","1"
"Fhl3","14201","Fhl3","four and a half LIM domains 3","1"
"Pygm","19309","Pygm","muscle glycogen phosphorylase","1"
"Colgalt2","NA","NA","NA","0"
"Crebl2","232430","Crebl2","cAMP responsive element binding protein-like 2","1"
"3-Mar","NA","NA","NA","0"
"Fam189b","68521","Fam189b","family with sequence similarity 189, member B","1"
"Oas3","246727","Oas3","2'-5' oligoadenylate synthetase 3","1"
"1700025G04Rik","69399","1700025G04Rik","RIKEN cDNA 1700025G04 gene","1"
"Pon2","330260","Pon2","paraoxonase 2","1"
"A930018P22Rik","68243","A930018P22Rik","RIKEN cDNA A930018P22 gene","1"
"Prorsd1","67939","Prorsd1","prolyl-tRNA synthetase domain containing 1","1"
"Cd59a","12509","Cd59a","CD59a antigen","1"
"6820408C15Rik","228778","6820408C15Rik","RIKEN cDNA 6820408C15 gene","1"
"Malt1","240354","Malt1","mucosa associated lymphoid tissue lymphoma translocation gene 1","1"
